Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
huawei_leisi,0.9367647058823529,0.6853549646951564,0.336877204231823
huawei_huaxian,0.9795454545454545,0.8345555521605978,0.5913302561063906
Mean,0.9581550802139037,0.7599552584278771,0.4641037301691068
