Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
huawei_leisi,0.933349609375,0.6303985280707463,0.355305779608014
huawei_huaxian,0.9836274509803922,0.8095701044711349,0.5753678271900852
Mean,0.9584885301776961,0.7199843162709405,0.4653368033990496
