Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
huawei_leisi,0.721875,0.42380544972899103,0.3553057814545308
huawei_huaxian,0.9345098039215687,0.5321073990483108,0.5753678275795302
Mean,0.8281924019607844,0.47795642438865094,0.4653368045170305
