Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
huawei_leisi,0.8948529411764705,0.5384599551741469,0.2557597949487574
huawei_huaxian,0.9115909090909091,0.8305866806793343,0.5708763290513532
Mean,0.9032219251336898,0.6845233179267406,0.4133180620000553
