Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
huawei_leisi,0.6666666666666667,0.48098193820587837,0.34331046256832654
huawei_huaxian,0.9466666666666667,0.4797061132646403,0.5972278890938192
Mean,0.8066666666666666,0.48034402573525936,0.47026917583107286
